track_name,track_artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
No One Knows,Queens of the Stone Age,metal,0.491,0.619,0,-3.945,1,0.0585,0.042,4.19e-05,0.063,0.652,170.248,2FTQ1faIvSBSr1IoPnRg6e,280307,4
Better Metal Snake,Metalocalypse: Dethklok,metal,0.535,0.881,0,-5.899,1,0.0807,1.28e-05,0.822,0.101,0.432,142.004,6RXiVAS7iltes5CFPTBN59,206573,4
Tunak Tunak Metal,Bloodywood,metal,0.271,0.985,2,-6.201,1,0.0952,0.045,0.000618,0.336,0.427,74.013,4vVWnA439bNOjl9rBrLfxU,181224,4
"Ocean Size - Live, 1990",Jane's Addiction,metal,0.21,0.969,9,-5.32,1,0.104,0.00127,0.368,0.884,0.112,97.656,31Sh2d1YTC4uRQ4AI4urzL,294707,4
Curtain,Eve 6,metal,0.443,0.918,9,-4.573,1,0.206,0.000195,0,0.12,0.589,150.067,5eSDmVaQL0IU9VCJ1boWZ1,243893,4
The Dope Show,Marilyn Manson,metal,0.556,0.734,4,-6.337,0,0.0398,8.01e-06,0.00102,0.32,0.335,134.949,6dpWbwQ4ZGNSW6q4yKCiRZ,220933,4
Heavy Metal To The World,Manilla Road,metal,0.355,0.977,2,-8.109,1,0.186,1.34e-06,0.138,0.0961,0.214,143.763,4XU13BxO2pzoNo3cnoPvu3,203000,4
American Bad Ass,Kid Rock,metal,0.531,0.879,2,-5.815,1,0.123,0.000243,0,0.0851,0.611,89.41,1uxNeN5106dIHNA0iNKaNX,276013,4
Wonderful - Remastered,Everclear,metal,0.471,0.868,7,-4.227,1,0.0564,0.00513,7.23e-06,0.22,0.552,186.67,5xcSi6kSAq1MfPXVuzC5gD,281507,4
Devil's Metal,Death Angel,metal,0.182,0.976,7,-4.216,1,0.145,1.41e-05,0.676,0.531,0.16,103.082,1TjUCArCAyLyEOHsLwjlPB,334933,4
Monkey Business,Animal Drive,metal,0.324,0.965,5,-3.381,0,0.145,0.00173,0.000638,0.135,0.497,199.849,55tbGJlcdOdoZNdCJxRkdh,246011,4
Powersnake,Brothers of Metal,metal,0.468,0.803,4,-6.653,0,0.0894,0.00241,0,0.453,0.409,87.38,6FUXgvzbMrMCzAuYGIiGIl,223467,3
Some Time Ago. . .,Metalocalypse,metal,0.517,0.856,1,-8.646,1,0.0628,0.000183,0.132,0.252,0.574,159.941,63PFklHmKmS412hUY8ASpd,221160,4
Intro,Autopsya,metal,0.481,0.952,1,-10.804,1,0.2,0.0272,0.761,0.389,0.0379,79.715,2uCjp2jFQBwcIy5wU8vEJs,42608,4
Gone Sovereign,Stone Sour,metal,0.521,0.992,6,-4.203,1,0.144,0.000134,0.027,0.122,0.166,136.023,7c3DfsUMhDTnf2JewbfU8w,243267,4
Fall Of The House Of Death,Marilyn Manson,metal,0.557,0.633,11,-7.875,0,0.0379,0.0171,3.63e-05,0.905,0.288,116.956,3IYWDUTlgXy7cBxs1NNiqn,270776,3
Metal Kombat for the Mortal Man,Powerglove,metal,0.35,0.952,8,-6.676,0,0.105,0.000412,0.9,0.127,0.453,149.949,7lmH2ZAC2xvI3EZjZypjaG,216832,4
Roots of Earth Are Consuming My Home,Full Of Hell,metal,0.186,0.831,7,-5.028,1,0.0538,1.63e-06,0.968,0.245,0.0878,114.826,1gTRZFUVQzCITbUvVW42KZ,221240,4
The Sleep - 2010 Remaster,Pantera,metal,0.382,0.823,4,-6.609,1,0.0742,0.00787,0.00205,0.291,0.387,88.139,3793NN3wEQlUAXSFDvnUmL,345120,4
Canción Del Pirata,Dark Moor,metal,0.439,0.908,10,-2.554,0,0.103,0.00012,0.00761,0.0694,0.17,163.89,3sMOvBCHdx8SbaoDLPCzcb,349333,4
Fire It Up,Thousand Foot Krutch,metal,0.552,0.946,0,-4.152,1,0.05,0.00036,7.14e-05,0.469,0.587,127.974,40mnbXFzPRRorauONnIv5J,187947,4
Heavy Metal Maniac,Revenge,metal,0.36,0.757,2,-11.71,0,0.0356,2.15e-06,0.358,0.0623,0.245,104.811,5pIoZlDLfHYv4ZaZD0itfD,239361,4
Safety Dance (Metal Cover),Leo,metal,0.52,0.962,5,-4.222,1,0.0613,0.00188,0.479,0.214,0.611,110.024,1vu1fl2CEebMB0LY5sMWMj,180000,4
"Funeral Fog - Live in Zeitz, 1990",Mayhem,metal,0.136,0.994,11,-8.117,1,0.0642,0.0369,0.84,0.123,0.0266,143.792,7FJVsQ9AKxvCZwkSvG0QXr,387187,4
Falls On Me,Fuel,metal,0.327,0.793,9,-6.484,0,0.0367,9.7e-05,0.239,0.107,0.174,164.262,1t6n18rlXyic8yohYQ1UGY,254347,4
Comet Song,Metalocalypse: Dethklok,metal,0.416,0.964,10,-5.441,0,0.135,1.87e-05,0.205,0.229,0.487,199.986,3QmEW7hH2hgzZ0vQGWDrOM,228400,4
Meta Taro,BABYMETAL,metal,0.564,0.943,1,-3.158,1,0.0635,0.00112,0.0143,0.128,0.337,129.026,1iy6XLIts3DB1yPJL8WXYM,246600,4
Tiburón De Metal (Metal Shark),Transmetal,metal,0.329,0.545,11,-16.77,1,0.0943,0.0234,0.751,0.218,0.569,117.835,2OccnSR4kRRJtYGIaOzUjR,208446,4
Unholy Trinity,Invincible Force,metal,0.121,0.998,10,-3.44,1,0.131,0.000295,0.0703,0.346,0.0848,179.885,5Li4pm9k7Wg2xdroMnRT0c,196951,4
Death of the God of Light,Brothers of Metal,metal,0.506,0.911,1,-5.341,1,0.0397,1.94e-05,0.0288,0.335,0.276,112.489,1OnHeldjfrF6Zx3FnS1zQ5,210332,1
Parallels,Dance Gavin Dance,metal,0.326,0.855,3,-4.896,0,0.0516,0.000197,1.79e-05,0.115,0.517,140.974,0sBcytMq91qLPL7HRFOMS0,216666,3
House of Dust,King 810,metal,0.537,0.89,6,-4.557,0,0.0432,0.000285,0.172,0.486,0.115,120.052,6YSeiMF7U6l3LL5lYRQYHB,242500,4
The Final Solution - World War Tour 2010,Sabaton,metal,0.335,0.772,7,-6.532,0,0.0435,0.00428,0.0271,0.679,0.25,87.336,57uZBoIpAQL3X7PbUwF4cz,336400,4
Heavy Metal Sacrifice,Sacred Steel,metal,0.51,0.96,2,-4.273,1,0.053,0.000754,2.37e-06,0.185,0.355,173.036,7um9D4NqvGzSZpsCey3LD0,269320,4
The Book of Heavy Metal (March of the Metallians),Dream Evil,metal,0.386,0.944,0,-4.334,1,0.0941,6.79e-05,0.0153,0.338,0.374,154.175,07Vk1JPd5MgBJxdrMpnLNh,325800,4
Metal Slave,Extreme Attack,metal,0.596,0.989,2,-4.285,1,0.182,0.00104,0.077,0.425,0.0927,105.05,4lNhluxejMOQs6um83w9ym,184901,4
Clash with Reality - 2010 Remaster,Pantera,metal,0.265,0.946,1,-6.858,0,0.0678,4.81e-06,0.145,0.237,0.619,94.655,2VLGHhjRYxM9C4HjlUDmCr,316747,4
Road of Destiny - Live,Living Death,metal,0.162,0.946,11,-9.692,0,0.08,0.00324,0.000258,0.968,0.301,169.861,4B0zyxMRXq1j0s5BpQNRac,264387,4
Animal Magnetism,Testament,metal,0.15,0.922,4,-4.653,1,0.0923,0.000351,0.719,0.0734,0.066,150.171,7JgoKox0gAVxfFV0qRFCXw,355693,3
Cut-Throat,Sepultura,metal,0.425,0.958,11,-6.184,1,0.118,0.000266,0.00486,0.101,0.258,99.672,7xIGe2EodcQMU51kmmWJhs,164733,4
"Strawberry Swisher, Pt. 1",Dance Gavin Dance,metal,0.28,0.841,7,-3.541,0,0.0772,0.0569,0,0.227,0.444,176.932,41gTdox7kzBEcT7PIz9bHH,208720,4
Afterlife,Primal Fear,metal,0.426,0.978,7,-3.943,1,0.134,1.99e-06,0.000338,0.371,0.182,180.004,5NqTEar1syz0ToBW3UT3gR,269947,4
Blank Space - Rock,Our Last Night,metal,0.529,0.876,1,-4.382,0,0.0439,0.00383,0,0.107,0.461,96.026,4qxnqB38Ilk0atKmbQ8UB4,233795,4
In Union We Stand,Overkill,metal,0.434,0.814,4,-10.124,0,0.0469,6.67e-05,1.54e-05,0.105,0.491,86.281,6dLzjw6L43LCSXAYTmZCAc,265840,4
Heavy Metal,Adgar,metal,0.533,0.861,0,-2.505,1,0.0385,7.24e-06,0.000334,0.09,0.12,105.975,7wFGmCvCGhkMBICmt65yfp,271957,4
Jump (Metal Version),Leo,metal,0.645,0.978,2,-3.629,1,0.0916,0.0526,0,0.325,0.576,105.037,1TcRsPr7v33KXvvLdphUKd,174095,4
Give 'em the Hammer,Pounder,metal,0.394,0.963,5,-5.803,0,0.0668,2.11e-06,0.872,0.178,0.514,139.897,3vRxV74qO6gv81Dr7Ynuqg,273837,4
Sting of the Bumblebee,Manowar,metal,0.286,0.8,9,-11.582,1,0.112,0.000228,0.783,0.12,0.453,101.707,3ng97Bz8Uk6A1AKFdySrGP,169667,4
Weaver of Fate,Brothers of Metal,metal,0.454,0.495,0,-8.354,1,0.0296,0.0705,1.52e-05,0.1,0.29,149.562,44zTeHWsNcuJZ3ZawZgWhI,285503,3
One Man Army - Calgary/Edmonton Live Show Version,Our Lady Peace,metal,0.187,0.907,0,-4.459,1,0.0786,0.000261,0.000512,0.971,0.205,79.66,6hHRvBVme7TyUrDz5bqY0E,246267,4
To Hell and Back,Venom,metal,0.344,0.808,1,-10.551,1,0.04,1.08e-05,3.31e-06,0.177,0.423,85.116,0RbBdEK8ew0gKGEgTsjrEg,181267,4
Wake Me Up (Metal Version),UMC,metal,0.542,0.959,1,-4.229,1,0.0542,1.02e-05,9.94e-05,0.134,0.574,124.012,5eQ23kbcOxLfsEnivquvYS,229438,4
Electronic Throat,He Is Legend,metal,0.319,0.963,5,-5.439,1,0.127,0.000583,7.65e-05,0.313,0.433,143.941,1npKczy6dRPsyRH8Q77mqu,201040,4
Gemini,Elder,metal,0.183,0.876,2,-5.52,0,0.0545,4.51e-05,0.0162,0.209,0.222,126.214,0aBBIonGDbOcEyntUARrUV,580238,4
American Bad Ass - 2018 Remaster,Kid Rock,metal,0.543,0.958,2,-2.05,1,0.187,0.0021,0,0.337,0.639,89.351,1ut6qrFOKodxA2vIs9sQW1,273933,4
Blood of the Kings,Manowar,metal,0.358,0.686,4,-12.542,1,0.0429,5.49e-05,0.0311,0.097,0.361,148.406,4ELT1W4vG0BuC04CQ2e98I,449600,4
Interstellar Abduction: Interstellar,Heavy Metal Ninjas,metal,0.2,0.948,1,-3.709,1,0.0842,2.32e-05,0.819,0.655,0.13,131.069,4XvEk3nuIGazxjRaIrulLR,241013,4
Hillbilly Stomp,Kid Rock,metal,0.657,0.901,2,-4.523,1,0.227,0.0784,0.00203,0.21,0.621,82.933,0wv33QnJFyDLnLR2WvVjhK,261467,4
Natures Death,Living Death,metal,0.257,0.825,6,-13.36,1,0.063,0.000422,0.812,0.124,0.223,176.255,1o52kJkbmRuoNkoTet0WC9,284333,4
Heavy Metal Nightmare,Forsaken Age,metal,0.416,0.923,6,-6.584,1,0.0631,0.000604,0.00382,0.0616,0.735,148.33,6pndspILqMWyGsUtBAV4OL,257693,4
Strawberry André,Dance Gavin Dance,metal,0.481,0.907,2,-3.222,0,0.116,0.00735,0,0.338,0.465,158.062,6f7MV1OxphVSLCPZ61BYdo,193293,4
How You Remind Me,Nickelback,metal,0.432,0.795,10,-4.023,1,0.0321,0.00128,0,0.101,0.519,172.011,0vur7myNcfUymUt6mHhNZe,224173,4
Thrash Metal,Fusileer,metal,0.242,0.98,9,-2.687,0,0.144,0.000484,0.151,0.354,0.263,107.814,3uBgCtu3UzSsFe2Av3FMKW,306352,4
Classico,Tenacious D,metal,0.732,0.518,6,-7.348,1,0.0779,0.917,3.08e-05,0.314,0.964,169.912,6ZdNlJkkkSu7CQBwqqb1F0,58507,4
Death To All But Metal,Steel Panther,metal,0.396,0.96,8,-2.584,0,0.127,0.000332,0,0.177,0.545,75.52,0S6LJ0NSDynIsCptVBZdfy,149533,4
Thunderstruck (Metal Version),Leo,metal,0.504,0.954,9,-5.078,1,0.0623,0.000284,0.00119,0.386,0.329,139.993,2mzv4KX4esqs5RYMWUSUy4,274205,4
Give It Away (Metal Version),Leo,metal,0.59,0.967,4,-4.189,0,0.101,0.011,2.86e-05,0.0372,0.381,95.033,7p8Wy0LMmeG4PTBpKcoAqN,207216,4
Phantasmagoria,Annihilator,metal,0.247,0.99,9,-6.914,1,0.071,0.000934,0.114,0.0473,0.326,91.636,6ff0GjFHJkmXqYJrbfdgr7,239853,4
4000 Torches,3 Inches Of Blood,metal,0.45,0.992,2,-3.58,1,0.185,0.000169,0.00926,0.0949,0.156,128.589,1Q3mofhIfcc2jPB98iRRNn,256000,4
Drag Me Down - Rock,Our Last Night,metal,0.479,0.955,1,-2.689,0,0.112,0.000245,7.87e-05,0.103,0.259,138.023,5nhRf04mKndhxKDPDUqO4h,214130,4
The Roots Within,Fit For A King,metal,0.491,0.943,10,-2.844,0,0.102,3.86e-05,0,0.378,0.356,129.957,4TQXy5jhGRoPuQ6ttgYfAI,155707,4
Rocking The Boat,Ice Nine Kills,metal,0.39,0.955,6,-3.591,1,0.112,0.000568,0,0.205,0.365,87.346,0SE4Gr2tOynUanztsaqnZl,246227,4
No Scrubs (Metal Version),Leo,metal,0.652,0.901,1,-5.344,0,0.0381,0.00424,0,0.448,0.454,105.11,2eSiHzRiW9idB0KUSObjwu,211429,4
Applause (Metal Version),Leo,metal,0.64,0.935,4,-4.384,0,0.0499,0.00795,1.07e-05,0.0846,0.48,144.969,3HqyOPkK0oHIm0ngn8UbU0,233369,4
Death In Vain,Exhorder,metal,0.354,0.996,2,-7.075,0,0.198,1.99e-06,0.179,0.0774,0.0412,125.198,0DiGypNPi2BWkp7jbekJ3R,334013,4
Rock & Roll - Under Your Spell - Remastered,Picture,metal,0.322,0.878,2,-6.325,1,0.0588,0.000107,0.00211,0.26,0.152,110.775,5t6HNRyw2E9VTsH2GtLL5W,456613,4
Rise Up,Testament,metal,0.382,0.993,8,-3.743,1,0.103,1.88e-05,0.00267,0.0954,0.18,185.02,0TRceOSTX3wvu5qD0vntSC,258133,4
This Is War 6,Falconshield,metal,0.66,0.887,10,-7.309,0,0.0777,0.071,0,0.157,0.689,94.984,7jiIJLhboaQrPAHgY2LDrL,448484,4
Internet Metalhead,Thrash Or Die,metal,0.447,0.818,5,-6.669,0,0.0782,0.000331,0.0166,0.0352,0.363,137.495,4MdEYa0ALGtL8yW3qmJmtf,28375,1
The Face,Clutch,metal,0.286,0.952,9,-4.939,1,0.269,0.00158,3.29e-06,0.31,0.521,103.421,5jGq6vbq4MTXaB1TGCKEbI,262067,3
Once In A Lifetime,DragonForce,metal,0.242,0.92,1,-5.93,0,0.0773,3.18e-05,0.0126,0.327,0.24,200.018,25AsdR82gnpySxX34lTkaX,466733,4
Power Thrashing Death,Whiplash,metal,0.344,0.969,8,-5.563,1,0.108,3.54e-06,0.0337,0.15,0.39,95.974,3UIHg1T0cQfisKwlTZMsIy,251947,4
Killing Machine - Live,Living Death,metal,0.109,0.975,11,-9.323,0,0.129,0.00583,1.06e-05,0.961,0.116,187.037,5aQLHEG4gOcOvk4bXNU83R,177747,4
Heavy Metal Monk,The Lord Weird Slough Feg,metal,0.331,0.854,10,-3.519,0,0.0537,0.000116,1.86e-05,0.524,0.523,112.857,0lPE1ZMEdmv1OOlnyOEB1j,163107,4
Cloning Technology,Fear Factory,metal,0.601,0.845,2,-8.347,1,0.0525,0.000126,0.0505,0.129,0.574,112.96,4AS2gXymka6lcJc34kFKnx,352560,4
Highway Star,Type O Negative,metal,0.397,0.972,9,-6.537,1,0.105,0.0106,0.0761,0.359,0.118,109.999,2q1BkCea4Rk4QD27yHYtgP,356533,4
Lorazepam,Asking Alexandria,metal,0.591,0.735,9,-5.26,1,0.0336,0.00141,3.39e-05,0.129,0.31,92.511,1kGXA84lZPgBvUJCg3UEsO,242104,4
Brothers Of Metal (Part 1),Manowar,metal,0.566,0.917,4,-6.385,0,0.0615,5.54e-05,0.0725,0.206,0.554,164.297,3tuCmmn6JmRXPln2Zt7KyI,234640,3
Dirty Dirty Hole,Viking Skull,metal,0.584,0.941,2,-5.212,1,0.0973,0.0102,4.1e-05,0.07,0.429,139.796,5OoWUWqViVzn0uLngmvDo0,187600,4
Boa [JDM],Volbeat,metal,0.398,0.953,2,-4.471,1,0.0697,6.85e-06,0.0188,0.15,0.572,106.952,6YlXNcYZrK3YOkdXpn0HuP,225627,4
Tyr,Brothers of Metal,metal,0.272,0.825,11,-5.655,1,0.0398,1.38e-05,0.719,0.393,0.0783,104.953,6Dh4wplHHsBbxm5R8QADMS,215563,3
Mujer Amante,Rata Blanca,metal,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,1WCvNQ7zZorYSvcNjwRibo,363120,4
Cowboys from Hell,Pantera,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,2SwmelLdDTg5XMfCZzNRGV,243533,4
Arise,Sepultura,metal,0.372,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,59Zpt1uaAy9RWwwjx2KhX7,198227,4
Heavy Metal,Metalium,metal,0.393,0.985,0,-4.519,1,0.175,3.94e-06,0,0.183,0.0672,150.035,5P3wcfmk2fhUBRD7U9Et4w,214026,4
Move,Thousand Foot Krutch,metal,0.593,0.84,11,-5.228,0,0.0851,0.00128,0,0.0532,0.629,84.541,0PLDTR5M7gcT4m69CZfpcf,208813,4
Countess Bathory,Venom,metal,0.28,0.817,1,-11.359,1,0.0417,1.05e-05,0.000327,0.392,0.221,135.698,53moBl6txrkCkc6r83tOE9,224907,4
Smooth Criminal (Metal Version),Leo,metal,0.608,0.955,7,-5.999,0,0.0437,0.00056,0.0208,0.081,0.663,130.0,7E35SEIVnEd6UYfI7QJyzk,257688,4
Thrash Metal,freaKings,metal,0.551,0.977,2,-3.045,1,0.0389,1.01e-05,0.134,0.258,0.699,110.52,0AW7eyQHzIsz4pAs2OLoy7,212997,4
I'll Be There For You,Bon Jovi,metal,0.339,0.793,2,-3.898,1,0.0369,0.069,0,0.0882,0.266,145.985,7m89w9f3vPxaTMmixDNhq3,346373,4
DA DA DANCE,BABYMETAL,metal,0.477,0.982,6,-1.428,0,0.142,0.000154,0.424,0.349,0.179,154.008,1GevEuDw9tPirDBxz1DcpB,230759,4
I Ejaculate Fire,Metalocalypse: Dethklok,metal,0.44,0.838,8,-5.771,1,0.041,0.000206,0.464,0.105,0.149,179.962,5pqveLrHgPvUZ1SGmw7O1E,218373,4
Desert Search for Techno Allah,Mr. Bungle,metal,0.296,0.55,10,-14.326,0,0.0511,0.136,0.698,0.11,0.219,85.865,2iIwHpNsRXERwsUHY7HIb4,323960,4
Legend,Dance Gavin Dance,metal,0.405,0.939,7,-3.2,1,0.0603,0.0606,0,0.107,0.433,75.046,7kGJbdeGOPP9V5jtvE9AUc,204560,3
A Sorcerer's Pledge,Candlemass,metal,0.275,0.859,0,-5.554,1,0.0956,0.000517,0.000148,0.0961,0.089,135.498,5Dl07nMvNADgwSTV3Z9Mhl,492707,4
Body Count Anthem,Body Count,metal,0.287,0.869,3,-8.318,0,0.0895,0.000122,0.527,0.151,0.176,178.833,3nTpv7ZQSbXDtG3OX9OEz2,166400,4
Devoured By Flames,Blood Tsunami,metal,0.354,0.971,2,-4.801,1,0.152,8.77e-06,0.122,0.197,0.39,166.264,47AeN2S4elXRCcKIOO6XZx,272853,4
Galaxie - 2002 Digital Remaster / 24 Bit Mastering,Blind Melon,metal,0.373,0.781,0,-4.978,1,0.0507,0.054,0.000111,0.103,0.713,150.719,66N5bJMASR4zgcx40hEU9m,172480,3
Blinding Lights (Metal Version),Leo,metal,0.454,0.956,5,-3.966,0,0.0684,0.000927,4.25e-05,0.0797,0.32,180.041,7J5wp3LE7jDblnnrvce7yM,240333,4
Teacher's Pet,Venom,metal,0.254,0.722,6,-11.529,1,0.0684,6.37e-06,0.0318,0.187,0.358,122.503,3EQoknyvUzrIF7IbW2SirD,282733,4
"Whores - Live, 1990",Jane's Addiction,metal,0.323,0.963,4,-6.721,1,0.0703,0.00716,0.0014,0.953,0.144,171.991,3wjzP2VxR04MlD3BbpUKFc,228800,4
Through The Fire And Flames,DragonForce,metal,0.153,0.953,0,-4.74,0,0.122,0.00153,0.00622,0.366,0.145,199.9,2HXO0Z15sFd0JdfnU5VKdD,439120,4
Roots Bloody Roots,Uncured,metal,0.267,0.973,0,-1.318,1,0.185,0.000169,0.631,0.187,0.0921,117.502,4inhGxUfyMS1H6mllg99Qo,214830,4
Punjabi Metal,Bloodywood,metal,0.489,0.993,1,-5.595,1,0.0943,0.0162,0.0193,0.648,0.394,98.037,1cSAvnu4YmDVukm4lbF9K5,213720,4
Souls of Black,Testament,metal,0.403,0.891,2,-11.498,0,0.0547,8.3e-05,0.211,0.0859,0.515,128.933,3G5JcU7HG7uF00wJ6tqhu6,202493,4
Can't Kill Metal,Tombstone,metal,0.17,0.951,3,-5.765,0,0.172,1.13e-05,0.11,0.369,0.271,110.024,2D7eDGAC9njYxrum7YKkvp,338000,4
Bring Back The Sun - Calgary/Edmonton Live Show Version,Our Lady Peace,metal,0.355,0.799,3,-4.872,1,0.0517,0.00157,0.000107,0.987,0.449,71.919,1AyT3Ek5VfqdM19Qa1mii2,307467,4
Begging For Mercy,Bullet For My Valentine,metal,0.333,0.955,7,-3.366,1,0.0807,0.000205,6.3e-05,0.434,0.303,181.982,4FuvEiEY1f1OhBJpk237Hj,236387,4
Dreams of Death,Flotsam & Jetsam,metal,0.22,0.909,2,-13.174,1,0.0825,5.16e-06,0.322,0.0565,0.31,98.302,79PxKcaVOaOtMZWgYa1sjO,340080,4
Raise the Dead,Venom,metal,0.314,0.904,7,-10.784,1,0.102,0.00036,5.49e-05,0.271,0.179,115.335,2ZjkRO9Ism49vB1Wwzuzc7,171560,4
Throne of Thorns - Extended Version,Testament,metal,0.283,0.981,6,-4.22,0,0.111,2.28e-05,0.00639,0.0563,0.151,114.259,3XfKKIWgOvvKkdz0r59iWe,460627,3
Heavy Metal Fire,Stormwarrior,metal,0.41,0.921,1,-4.729,0,0.0822,0.000479,0.017,0.116,0.305,105.014,2nLCTace5ndVkr4EhM1w3M,191293,4
Habits (Stay High) - Rock,Our Last Night,metal,0.567,0.894,5,-2.901,1,0.0361,0.000284,0,0.155,0.349,115.041,4s0O3I5ZpVYfbuZKvNVfRD,198261,4
Dragon Attack,Testament,metal,0.433,0.986,0,-3.854,1,0.269,0.000322,0.127,0.0682,0.122,177.943,6FWv4KMQlpVSc2rxrmm6ZP,284160,4
The Ultra-Violence,Death Angel,metal,0.238,0.99,4,-3.725,0,0.226,1.43e-05,0.692,0.153,0.194,109.438,0IDEykUqsH7ZiRdgOgDfrT,633600,4
Screaming from a Chamber - Live,Living Death,metal,0.302,0.878,1,-10.617,0,0.0881,0.0109,5.28e-05,0.97,0.18,138.927,6lH6bphGsSEwnz6YXHMVcT,396040,4
Santa Monica - Remastered,Everclear,metal,0.419,0.961,7,-2.255,1,0.117,0.0838,0,0.537,0.33,100.328,7iU5Lm0gZ5HRu9YPlO8NpI,191493,4
"The Requiem - Live from London, 2010",Linkin Park,metal,0.224,0.92,1,-8.013,1,0.822,0.247,0.941,0.88,0.212,170.089,5qVfqVsvV63u8DRgUliOat,150373,4
Voodoo Kiss - 2010 Remastered Version,Mr. Big,metal,0.551,0.79,2,-6.723,1,0.0506,0.0382,0.000489,0.0789,0.606,89.113,3LdABwumpWjN7VAzXZh1xF,247093,4
To the Skies and Beyond,Brothers of Metal,metal,0.482,0.775,6,-6.644,1,0.049,0.00209,0,0.119,0.31,136.056,5G3fOooycAOronSubOZnIS,293774,4
Say Hi,Dance Gavin Dance,metal,0.314,0.968,9,-3.64,0,0.126,5.22e-05,1.22e-06,0.561,0.384,179.959,5CgSbhQb8alq076PQmGcsQ,231717,3
Cold Embrace,Testament,metal,0.33,0.888,1,-4.903,1,0.0462,0.000492,0.00573,0.269,0.357,118.365,7J5wiX1NxNJMWyyGaW8KRW,465960,4
Without Me (Metal Version),UMC,metal,0.497,0.949,6,-4.532,1,0.0816,0.000184,3.57e-05,0.382,0.392,135.987,4zcrKbEcGZAoMZrkhe1nVy,204779,4
The Diary Of Jane,Breaking Benjamin,metal,0.393,0.961,10,-4.443,0,0.063,6.78e-05,0.0396,0.11,0.304,167.055,7kReb8YckenWqompuyAEEz,200227,4
Best Of Me,Sum 41,metal,0.297,0.701,7,-5.363,1,0.0301,0.012,0,0.13,0.256,178.072,0vKGvQdkbesI7RGKX3tRyk,265787,4
Gimme Chocolate!! - METAL GALAXY WORLD TOUR IN JAPAN EXTRA SHOW,BABYMETAL,metal,0.486,0.973,11,-7.569,1,0.112,1.91e-05,0.297,0.904,0.174,110.002,1wMoLFnaQSiDvr73UrDFfH,284985,4
When It's Over - Remastered,Sugar Ray,metal,0.677,0.771,4,-5.852,1,0.0471,0.0465,0,0.165,0.936,99.91,3eWxADd1CLwJVhyPzrCpl8,218333,4
Rapid Calm,Between The Buried And Me,metal,0.214,0.882,10,-5.809,0,0.063,0.000334,0.000228,0.0732,0.215,149.608,3XWE46KG9q1F8RwU4P2fMQ,479600,4
Metal Is for Everyone,Freedom Call,metal,0.35,0.967,11,-3.388,1,0.1,0.000153,0.117,0.258,0.461,153.656,5qKymwS7ymNUCRimGhiQkm,292147,4
March of the Nutcracker,Charlie Parra del Riego,metal,0.518,0.69,7,-10.097,1,0.0299,0.000173,0.197,0.0843,0.646,155.147,4AqOmP3paayWAT6zg8jnki,119775,4
The Heart and the Shape,36 Crazyfists,metal,0.602,0.973,7,-4.427,1,0.0443,0.00105,0.000264,0.0859,0.812,102.027,2TW7jZ2yL2e2obokNOc8Nq,190840,4
The House Of Wolves,Bring Me The Horizon,metal,0.428,0.977,8,-2.256,1,0.154,0.0001,0,0.214,0.279,75.98,77aRSy9dTVpG9naxEDd7n6,205153,4
Magophonia,Mogh,metal,0.301,0.418,0,-15.771,1,0.0798,0.939,0.442,0.118,0.0691,95.855,2dJH92yLEc7CjmH7RwFbBb,444337,4
Bondi St. Blues,The Amity Affliction,metal,0.437,0.954,0,-3.666,0,0.0573,0.000162,0,0.124,0.337,135.043,6OvaEIqO5rUdOx3lZAQely,263333,4
Local God - Remastered,Everclear,metal,0.523,0.989,6,-3.611,0,0.0663,0.00162,4.79e-05,0.0757,0.615,112.013,0zBSsxRXxemPoelO1R8faT,234120,4
Dance Macabre - Carpenter Brut Remix,Ghost,metal,0.501,0.887,7,-2.604,0,0.0351,0.000555,5.79e-05,0.176,0.421,126.999,1VscFJYiKnFbMnZDCnKm6v,217333,4
"The Human Instrument - Live At Forum, Copenhagen/2010",Volbeat,metal,0.186,0.927,2,-4.676,1,0.123,5.03e-05,0.000376,0.705,0.19,81.911,6rLqQWyOgQJtGfe6MmEqHa,430213,4
Jailhouse Rock (Metal Version),Leo,metal,0.547,0.855,7,-5.835,1,0.0319,0.000459,0.0392,0.0623,0.24,90.024,07fGDfxkDAsGEC5IUL6yne,172058,4
Welcome To The Masquerade,Thousand Foot Krutch,metal,0.503,0.812,11,-4.413,0,0.0514,0.00223,0.000176,0.0842,0.422,160.025,4XnyUUyTjegsE5gcQSoxUS,221960,4
17 Schlaf Kindlein Schlaf - Electro Version,We Butter The Bread With Butter,metal,0.353,0.861,6,-8.374,0,0.0892,0.00341,0.122,0.127,0.425,179.913,3JXpwZgRg8KcUQt6tm3ylT,144614,4
Temptation,Autopsya,metal,0.291,0.962,8,-4.058,1,0.0807,1.16e-05,0.000284,0.176,0.315,169.937,4DP62Ggw44Gwtyk80K9HtW,286696,4
